"ensembl_id","baseMean","log2FoldChange","pvalue","padj","Gene.name","Gene.type","avg_cpm"
"ENSG00000184293",51.4057477649684,9.01168278942212,3.22774665677098e-11,9.97028312318445e-10,"CLECL1","protein_coding",6.56155183672692
"ENSG00000162739",29.7494329530731,8.98830023021899,3.08852396020332e-22,5.38625709809625e-20,"SLAMF6","protein_coding",3.95125083378471
"ENSG00000137078",35.926413764795,8.9715345606418,1.02640541945415e-07,1.42017186219019e-06,"SIT1","protein_coding",4.65271934752769
"ENSG00000066294",24.5968494453454,8.89192334233812,5.74730315216288e-26,1.72974850563671e-23,"CD84","protein_coding",3.14832224086892
"ENSG00000100448",205.753422754068,8.70080697152818,1.50661806693321e-06,1.57907905172964e-05,"CTSG","protein_coding",140.736372367004
"ENSG00000104894",135.950784995948,8.64545829257281,1.93680784568296e-32,1.15807274830086e-29,"CD37","protein_coding",16.8098329496208
"ENSG00000173198",21.7454275975843,8.5925989536035,1.28105236080078e-14,7.29638420337057e-13,"CYSLTR1","protein_coding",2.56809871554678
"ENSG00000128815",28.2558203913514,8.55531074023485,2.58463347215745e-09,5.36872625196774e-08,"WDFY4","protein_coding",3.59629063278808
"ENSG00000123338",109.437891001267,8.52618094497991,1.10307090645811e-24,2.67646566897415e-22,"NCKAP1L","protein_coding",13.6503241635904
"ENSG00000007312",343.154227606148,8.37297901817121,6.2581784841622e-19,6.54840151136523e-17,"CD79B","protein_coding",45.095785494735
"ENSG00000125910",28.6737448152123,8.33819763125052,7.22700494016021e-18,6.57578895153056e-16,"S1PR4","protein_coding",3.85083872884961
"ENSG00000263264",26.2970579915785,8.3299294975932,3.02548349978369e-23,5.88984241318355e-21,"AC119396.1","protein_coding",3.29581976023336
"ENSG00000196415",27.6209459875744,8.23709854113266,2.55804860494738e-08,4.14186167737225e-07,"PRTN3","protein_coding",15.9938961475825
"ENSG00000136286",59.1108915115105,8.20418868730089,7.20243210102364e-09,1.31929013386584e-07,"MYO1G","protein_coding",7.52355868379649
"ENSG00000107447",46.8980797747045,8.12905981858521,3.62116450637031e-05,0.000256887865108693,"DNTT","protein_coding",31.6813629601883
"ENSG00000172232",34.7180029577875,8.10019494728436,2.09284214985545e-09,4.44085719554878e-08,"AZU1","protein_coding",17.6142672377055
"ENSG00000147443",37.5652275669715,8.09672528041309,3.22580998448045e-17,2.63446393952057e-15,"DOK2","protein_coding",4.77523515644959
"ENSG00000213402",184.046951346442,8.01227311244519,2.65827439302599e-28,1.03499604390793e-25,"PTPRCAP","protein_coding",21.6384475665634
"ENSG00000197471",147.955966446329,7.97305779782433,1.83482396567069e-33,1.18148549358687e-30,"SPN","protein_coding",19.1832138498328
"ENSG00000183019",10.4862401724744,7.89961379957085,1.37762855399843e-06,1.46161326052229e-05,"MCEMP1","protein_coding",3.81857519189996
"ENSG00000110665",16.2366857731856,7.86779321582303,8.28521664729232e-10,1.92387097238513e-08,"C11orf21","protein_coding",2.03201288477945
"ENSG00000204482",75.5323139097984,7.69902753894043,1.58005729960469e-26,5.08717679038111e-24,"LST1","protein_coding",8.84794429511056
"ENSG00000048462",65.46568092902,7.67776161874628,2.5945161095064e-16,1.86426560967194e-14,"TNFRSF17","protein_coding",28.8048914827936
"ENSG00000100351",29.3054903488763,7.59461613869417,3.39019567479474e-09,6.80559424309514e-08,"GRAP2","protein_coding",4.14565437553802
"ENSG00000077984",107.195641500734,7.55834989103116,2.62168708649742e-16,1.87573868385213e-14,"CST7","protein_coding",12.9527196024299
"ENSG00000043462",166.169158361354,7.55101674825825,1.5627919369136e-13,7.4330291499453e-12,"LCP2","protein_coding",21.3001455793798
"ENSG00000254126",7.39314710104605,7.5072231672931,3.37506886437316e-05,0.000241993160288375,"CD8B2","protein_coding",7.63401627151618
"ENSG00000185198",29.2145648037272,7.44385409028132,1.25945171866205e-06,1.34389679246909e-05,"PRSS57","protein_coding",7.82116615390114
"ENSG00000105492",9.60600614370031,7.42059589032357,6.13933268845976e-07,7.11805456164774e-06,"SIGLEC6","protein_coding",9.71427397212394
"ENSG00000165168",52.2039790814508,7.38566595932045,6.21438363065948e-18,5.74813319030392e-16,"CYBB","protein_coding",6.25109647594937
"ENSG00000101336",40.0493450335128,7.38281062465562,2.05541982636454e-12,8.02140763006878e-11,"HCK","protein_coding",4.81484479489239
"ENSG00000213931",87.9752969985944,7.29291333784719,5.52060483337174e-08,8.20834512613763e-07,"HBE1","protein_coding",186.234207685006
"ENSG00000169442",380.176145299583,7.2794430335005,1.10999865463385e-19,1.32739981970571e-17,"CD52","protein_coding",67.3107530777074
"ENSG00000168995",17.2888416860984,7.2741590614027,5.4326995662898e-07,6.39622054422109e-06,"SIGLEC7","protein_coding",2.18520833962433
"ENSG00000134061",13.3126767672285,7.21546694003976,3.51768816077312e-09,7.04463339565353e-08,"CD180","protein_coding",3.10880594593557
"ENSG00000163154",33.2341711838042,7.20038080476279,2.7559531554036e-19,3.04894231889064e-17,"TNFAIP8L2","protein_coding",3.86296388629322
"ENSG00000133246",26.2403633923027,7.18665044198367,8.89934934045091e-16,5.79738936411786e-14,"PRAM1","protein_coding",3.12550089688794
"ENSG00000005844",124.398737683748,7.18238975573165,1.77674949087965e-09,3.83823741629769e-08,"ITGAL","protein_coding",16.9783779615179
"ENSG00000140287",22.2907468591118,7.17368866859998,3.3349130761579e-08,5.26231052978658e-07,"HDC","protein_coding",27.2786547348781
"ENSG00000196735",44.3927159843256,7.1669071391369,4.59880242525489e-08,6.942574409704e-07,"HLA-DQA1","protein_coding",33.067372739989
"ENSG00000150337",31.1123390124419,7.08553450266693,1.26721876166326e-08,2.21228117912057e-07,"FCGR1A","protein_coding",3.23864260629562
"ENSG00000234906",228.536364408789,7.06475476289513,1.56214700515109e-21,2.49080620573711e-19,"APOC2","protein_coding",33.3109806520823
"ENSG00000125869",24.8723520289177,6.95557169392137,9.0423002517162e-06,7.56930954071164e-05,"LAMP5","protein_coding",11.5289608914812
"ENSG00000158517",40.9284788113529,6.91459957362915,2.41707214657827e-20,3.16145483421979e-18,"NCF1","protein_coding",5.02239229937053
"ENSG00000133317",37.7389650913199,6.85025022952967,3.12790777180357e-05,0.000227404674273697,"LGALS12","protein_coding",4.76105367085808
"ENSG00000126264",143.807533839203,6.78580018475658,5.85811016710616e-39,5.16192002198375e-36,"HCST","protein_coding",17.8457946742411
"ENSG00000122223",20.0226145968385,6.78394496926226,4.4885193520668e-06,4.1380391515585e-05,"CD244","protein_coding",2.52654645483037
"ENSG00000165702",48.2424066337327,6.77509259116875,5.86946727353655e-09,1.11161336078675e-07,"GFI1B","protein_coding",6.39882494003647
"ENSG00000105205",74.7560124466241,6.76330982471966,1.69797557052739e-05,0.000132047096480903,"CLC","protein_coding",139.597160845946
"ENSG00000180644",4.980707968101,6.69537950738705,4.17530732086757e-08,6.42490764393059e-07,"PRF1","protein_coding",5.01467503901695
"ENSG00000276231",5.25724539782283,6.6512136129727,6.67496034811575e-07,7.6490202702364e-06,"PIK3R6","protein_coding",3.3160618521441
"ENSG00000104921",6.80002783566252,6.65046547961663,2.6412711580904e-06,2.57393258025317e-05,"FCER2","protein_coding",9.03371294377214
"ENSG00000075884",102.888562272487,6.61952297061157,3.4533238193988e-25,8.89469959759612e-23,"ARHGAP15","protein_coding",12.6702520084057
"ENSG00000000938",20.4798355871017,6.61674297523241,1.742951025261e-09,3.77889816401768e-08,"FGR","protein_coding",5.46471360797631
"ENSG00000090382",174.272566382655,6.46354070332069,4.66056428584904e-16,3.17183606803596e-14,"LYZ","protein_coding",32.3005465188633
"ENSG00000068831",141.973624639707,6.46041694440417,6.92559493977562e-24,1.46770013268004e-21,"RASGRP2","protein_coding",16.9858809988087
"ENSG00000100122",18.9837022824901,6.42524670185922,6.37306789450276e-10,1.52208135078124e-08,"CRYBB1","protein_coding",2.38022558186172
"ENSG00000110324",26.527233273504,6.42185905403849,7.2235500465497e-08,1.0398682276813e-06,"IL10RA","protein_coding",3.53398307165159
"ENSG00000168329",10.5651345947095,6.36257083608207,3.76809505699905e-12,1.38649335042369e-10,"CX3CR1","protein_coding",9.97739732891224
"ENSG00000205744",24.0725001683278,6.34825249273556,1.90614239086028e-14,1.06022046205258e-12,"DENND1C","protein_coding",3.0141126607496
"ENSG00000140968",225.158621035476,6.34436150462796,3.72567701690826e-08,5.80235205740261e-07,"IRF8","protein_coding",26.6463995325048
"ENSG00000142347",103.188346013384,6.31167631989433,2.24852669604236e-15,1.40465798302766e-13,"MYO1F","protein_coding",11.9424665317216
"ENSG00000122122",105.997406555539,6.26089534278583,1.44705128188577e-06,1.52848785875909e-05,"SASH3","protein_coding",13.4194194364236
"ENSG00000125810",19.538780332291,6.24585706280652,1.24175767284782e-06,1.32755472278533e-05,"CD93","protein_coding",23.0511288339078
"ENSG00000111732",17.6621062425671,6.23410141598117,1.28129073933278e-14,7.29638420337057e-13,"AICDA","protein_coding",4.21780889199153
"ENSG00000175097",5.76610640344545,6.20650955236896,0.000151899910482846,0.000884437177908803,"RAG2","protein_coding",4.13072138399771
"ENSG00000135426",84.3097127245053,6.13064285426596,2.50075721552057e-23,4.98424729788635e-21,"TESPA1","protein_coding",11.2692967650412
"ENSG00000172543",27.6552476260625,6.12453912845235,4.73889249892349e-18,4.43232057078084e-16,"CTSW","protein_coding",8.50276365458322
"ENSG00000114013",52.646050640733,6.11437850215247,7.88538314715069e-06,6.75279205368782e-05,"CD86","protein_coding",7.40648844010352
"ENSG00000118308",253.428204869063,6.11220946952993,6.22549852567625e-09,1.16585342636322e-07,"LRMP","protein_coding",31.9326605179672
"ENSG00000136929",12.9254054500007,6.10033969898527,4.27227150204657e-07,5.1755694274431e-06,"HEMGN","protein_coding",6.41857719975069
"ENSG00000128322",8.49779238108447,6.08597663072418,9.25407618974532e-08,1.29649994618172e-06,"IGLL1","protein_coding",14.7381694684448
"ENSG00000010610",59.6507501125931,6.08586702212316,1.98243251434448e-09,4.22801084779048e-08,"CD4","protein_coding",7.09130992386883
"ENSG00000269404",72.3652386754776,6.07475383131862,2.72214802201773e-19,3.03828014564139e-17,"SPIB","protein_coding",9.37164631259564
"ENSG00000143851",86.4346144007037,6.06821919685822,2.35584876176409e-06,2.33520544520156e-05,"PTPN7","protein_coding",10.838072574936
"ENSG00000167286",33.1919259342466,6.06668021001989,4.32674872891179e-06,4.01098711071103e-05,"CD3D","protein_coding",21.606065817671
"ENSG00000104043",23.6837904690794,5.99936086833797,2.64899344803943e-08,4.26847433176863e-07,"ATP8B4","protein_coding",2.91706346075621
"ENSG00000078589",3.30807871795721,5.97065214659539,9.49277366211277e-05,0.00059191067654038,"P2RY10","protein_coding",3.12637582846061
"ENSG00000132965",398.524723114973,5.96442169968921,2.67484869542696e-13,1.23367264073934e-11,"ALOX5AP","protein_coding",51.383001482378
"ENSG00000182866",46.5464005819052,5.84499528359779,2.24083466928333e-08,3.71078674907434e-07,"LCK","protein_coding",14.4307908103975
"ENSG00000169224",21.1752756826208,5.8436821587732,3.40420730771571e-13,1.53620589611257e-11,"GCSAML","protein_coding",12.6083963026521
"ENSG00000155629",99.2048677896897,5.81145671947516,1.46560810941699e-18,1.46929406993169e-16,"PIK3AP1","protein_coding",12.7208681956841
"ENSG00000138964",40.8369347502477,5.80548395372738,1.81402610000827e-05,0.000139967074961123,"PARVG","protein_coding",4.95151813979185
"ENSG00000105369",69.9880896196201,5.80321087824681,2.26497268877143e-15,1.40967184964354e-13,"CD79A","protein_coding",49.8436579151385
"ENSG00000100368",79.0967265236501,5.79882861603129,1.60222470903424e-07,2.13911053258782e-06,"CSF2RB","protein_coding",10.2570585915878
"ENSG00000101082",16.5135663526628,5.75351786991809,1.36403219349579e-11,4.48656718732936e-10,"SLA2","protein_coding",2.16944764196405
"ENSG00000162511",1041.83917406513,5.71136383144169,3.3056049267076e-12,1.22710504840219e-10,"LAPTM5","protein_coding",134.261250906771
"ENSG00000105374",42.0034122148556,5.7008717356312,1.3297931950533e-12,5.33894428575115e-11,"NKG7","protein_coding",4.5939530787358
"ENSG00000123405",99.4225685979782,5.67064365962942,4.28841649878502e-11,1.29130699681041e-09,"NFE2","protein_coding",12.979917616215
"ENSG00000118513",272.933178003829,5.66540447053411,5.15340325576508e-22,8.7149775058605e-20,"MYB","protein_coding",34.7958056206518
"ENSG00000140368",24.1202304744755,5.65150726767524,5.32406952785066e-06,4.80256314845236e-05,"PSTPIP1","protein_coding",3.09350382138898
"ENSG00000143110",52.1939479104116,5.63232015635436,1.56490001988515e-25,4.36659268881952e-23,"C1orf162","protein_coding",6.70111714627834
"ENSG00000177455",4.40911558790526,5.55818889080723,0.000122144850128813,0.000734800244648434,"CD19","protein_coding",3.97511939659258
"ENSG00000198502",137.078877085272,5.53664738853298,1.39781547707453e-05,0.000110805997713929,"HLA-DRB5","protein_coding",23.389800408712
"ENSG00000184730",38.6149278339605,5.53447614371337,2.58484273137428e-08,4.18120164334958e-07,"APOBR","protein_coding",4.81069361129866
"ENSG00000175463",21.1671146043858,5.51598577662257,3.46114724014539e-06,3.28495051556203e-05,"TBC1D10C","protein_coding",2.57100198357698
"ENSG00000185811",228.367235388324,5.47212884796646,4.64743757149777e-07,5.58961205617929e-06,"IKZF1","protein_coding",30.0257657332655
"ENSG00000188536",46.4601403331168,5.4464867148984,3.52214851326594e-08,5.51616561357328e-07,"HBA2","protein_coding",27.9278601040809
"ENSG00000115956",252.424984039022,5.38714519088218,7.2343651691482e-05,0.00046494334611086,"PLEK","protein_coding",31.4464391079247
"ENSG00000147465",92.0435689196234,5.37091104227975,5.97533244067791e-07,6.9471538695715e-06,"STAR","protein_coding",12.5390710358298
"ENSG00000055118",44.6486637652169,5.35991792443813,9.76408349753854e-08,1.36338853974804e-06,"KCNH2","protein_coding",7.41623757820968
"ENSG00000166501",120.365893524573,5.33525600669756,7.71389711209876e-07,8.62123267361531e-06,"PRKCB","protein_coding",15.9736302242495
"ENSG00000012124",76.3267543314963,5.27466299849041,1.37368548486412e-08,2.38570979124431e-07,"CD22","protein_coding",10.591544753194
"ENSG00000198336",20.131889034944,5.23454112209264,8.2723995898604e-08,1.17009701181528e-06,"MYL4","protein_coding",13.034745610173
"ENSG00000143226",32.2505428329951,5.13174057571421,3.87642552362364e-07,4.76149054413111e-06,"FCGR2A","protein_coding",3.91787074409566
"ENSG00000263961",78.7932405051935,5.13072043933994,8.80655252540743e-06,7.4090101698679e-05,"RHEX","protein_coding",36.0369188046291
"ENSG00000162676",86.540132616272,5.12891182812867,1.56896206500466e-09,3.44977139543459e-08,"GFI1","protein_coding",10.467169597357
"ENSG00000072818",58.931128336466,5.1257136406148,2.00671692523944e-07,2.62062829659584e-06,"ACAP1","protein_coding",7.53061897771323
"ENSG00000125144",208.8652340228,5.08499984474663,1.85813318191855e-07,2.44951698674649e-06,"MT1G","protein_coding",25.0231401062774
"ENSG00000130755",570.971240244057,5.08485994373109,7.90893534517711e-13,3.30202981418841e-11,"GMFG","protein_coding",71.4723029438232
"ENSG00000169896",16.73513875603,5.01697178964589,1.05008701314756e-08,1.86828446058624e-07,"ITGAM","protein_coding",2.08455878722583
"ENSG00000155966",34.9157596349348,4.97312552256689,2.32458103153016e-05,0.000174755885181311,"AFF2","protein_coding",4.39050624075437
"ENSG00000147168",542.272465933898,4.96609578227068,2.43133780387771e-06,2.40291956980641e-05,"IL2RG","protein_coding",71.9553729949778
"ENSG00000196092",21.9972012440202,4.96476145021891,7.35870981678667e-06,6.37019233467645e-05,"PAX5","protein_coding",6.61870342024646
"ENSG00000134516",154.921023663129,4.93207206444678,1.85180971288579e-08,3.14432030559168e-07,"DOCK2","protein_coding",20.2912965418422
"ENSG00000271503",58.240987240596,4.81338714024815,2.44622444087888e-10,6.46993516416969e-09,"CCL5","protein_coding",6.37043443013734
"ENSG00000132185",107.952515908109,4.78764158315372,5.03810647596578e-07,5.99062348157806e-06,"FCRLA","protein_coding",16.1592049521858
"ENSG00000086730",162.391034903807,4.77321227533661,1.77582752110139e-19,2.00884488907294e-17,"LAT2","protein_coding",19.9569734553917
"ENSG00000185905",17.4585880367894,4.7703218001981,8.06636431353907e-12,2.80180645927948e-10,"C16orf54","protein_coding",2.18846247056051
"ENSG00000156738",3.32907093310672,4.76319931868368,0.000165017159299249,0.000949387381782824,"MS4A1","protein_coding",16.1888353325457
"ENSG00000171860",45.0821162751538,4.75159341598661,1.34953916612434e-07,1.82503915341306e-06,"C3AR1","protein_coding",5.80240329715276
"ENSG00000105383",83.9956048737362,4.68319020167157,2.54993568051775e-06,2.4994744240766e-05,"CD33","protein_coding",10.488858392803
"ENSG00000180044",31.6274664337102,4.66772219049944,1.09731833483832e-05,9.00112864373497e-05,"C3orf80","protein_coding",4.02893643237662
"ENSG00000174500",32.034162298167,4.65203571839305,1.15294647164212e-08,2.0254595832353e-07,"GCSAM","protein_coding",4.00271144394808
"ENSG00000130592",333.293277095947,4.64448017652241,2.44364643363861e-06,2.41166690015423e-05,"LSP1","protein_coding",43.6697329092143
"ENSG00000101307",30.7292374089052,4.63158240006661,2.57802918262296e-10,6.79230100013006e-09,"SIRPB1","protein_coding",3.43547662384853
"ENSG00000104903",140.047572660605,4.63132647271192,7.2143163693544e-07,8.15544123266249e-06,"LYL1","protein_coding",17.7304935632429
"ENSG00000160255",254.496712873264,4.62622696058531,7.87824827003491e-09,1.43522995143552e-07,"ITGB2","protein_coding",29.3761348471664
"ENSG00000155962",39.6097536075404,4.56340316362618,2.37941903806156e-10,6.31319073458426e-09,"CLIC2","protein_coding",5.3737490727633
"ENSG00000123329",46.0716418181027,4.55115143931887,4.59723030186952e-09,8.99145206938079e-08,"ARHGAP9","protein_coding",5.8652209250722
"ENSG00000082074",65.427519238249,4.52172667526084,2.72050593025636e-06,2.63275781990474e-05,"FYB1","protein_coding",8.85048991580195
"ENSG00000110777",170.328964457311,4.50633340646836,5.97150950443024e-09,1.12584473111679e-07,"POU2AF1","protein_coding",27.3408502363076
"ENSG00000213658",205.400168711538,4.48382937054965,1.4457440549566e-18,1.45811126313756e-16,"LAT","protein_coding",26.957486316084
"ENSG00000115085",4.16889296001615,4.47944665312962,0.000132523458801972,0.000788453357236182,"ZAP70","protein_coding",3.4320546042476
"ENSG00000135363",45.3227027738773,4.47145035134693,9.00487831195357e-06,7.54175451219243e-05,"LMO2","protein_coding",5.74121150486467
"ENSG00000168071",43.0614803756067,4.45775584580863,1.35920171784829e-12,5.44396056464498e-11,"CCDC88B","protein_coding",5.48967964702136
"ENSG00000167895",74.7614712356465,4.42383515762722,8.45726186595012e-06,7.16918876758162e-05,"TMC8","protein_coding",9.702809056939
"ENSG00000142512",17.6389382532375,4.37154195643734,2.37489984692633e-16,1.71381781195002e-14,"SIGLEC10","protein_coding",2.22652576569403
"ENSG00000150637",9.31875114762688,4.35196079203407,9.53846246132572e-10,2.19602034380087e-08,"CD226","protein_coding",3.19624086713021
"ENSG00000275063",4.0997996089999,4.35015099538575,0.000170416977256131,0.000976761736810046,"AC233755.1","protein_coding",3.31101787198539
"ENSG00000102879",1028.76736043273,4.3162989249346,2.00473998490532e-10,5.40020461525551e-09,"CORO1A","protein_coding",130.029047099724
"ENSG00000102445",60.5674612553712,4.30240065245336,1.36331553543258e-06,1.4491827742357e-05,"RUBCNL","protein_coding",7.54269006056685
"ENSG00000152580",15.6429797659525,4.28947481723834,0.000119616393789588,0.000721352077576815,"IGSF10","protein_coding",2.63396921010027
"ENSG00000008516",21.4138853937535,4.25622320287236,2.26390338575062e-08,3.74158642489998e-07,"MMP25","protein_coding",2.76803228047529
"ENSG00000015285",133.056418620155,4.24818569629541,1.79584082959013e-07,2.37300451215453e-06,"WAS","protein_coding",17.0355133382827
"ENSG00000005379",80.7468794341593,4.24102536983385,2.62709315511769e-06,2.56459437918253e-05,"TSPOAP1","protein_coding",10.9409382760492
"ENSG00000120949",6.92284578531219,4.22921051915654,2.78006017104516e-05,0.000204858131089956,"TNFRSF8","protein_coding",12.0116413244748
"ENSG00000004468",40.0464415807415,4.2283176848837,0.000171707048320335,0.000983482518980177,"CD38","protein_coding",5.12239110952844
"ENSG00000124334",6.65632092493335,4.20616463037887,5.73215121535099e-09,1.09113578591571e-07,"IL9R","protein_coding",5.48191548599736
"ENSG00000149781",247.932518274743,4.17851754673907,3.72498213773169e-12,1.37364869933709e-10,"FERMT3","protein_coding",31.9416261994985
"ENSG00000158869",123.060156480411,4.14963193033355,1.61208546529929e-08,2.75684727886013e-07,"FCER1G","protein_coding",14.7785804174061
"ENSG00000198771",173.189380439247,4.12953903075241,0.000145351890859148,0.000853014634483448,"RCSD1","protein_coding",22.5534629438105
"ENSG00000232653",32.7014943560081,4.12562459167084,1.15115072678365e-10,3.22823542174403e-09,"GOLGA8N","protein_coding",3.97378436712475
"ENSG00000133101",90.7259538992959,4.11927841534428,3.67235582159212e-05,0.000259968630719219,"CCNA1","protein_coding",11.1364441498768
"ENSG00000174004",105.430080415001,4.11407050000099,5.13343440937264e-08,7.68729506992099e-07,"NRROS","protein_coding",13.0436215235403
"ENSG00000182162",118.290383697517,4.09629999022611,6.22237190024221e-07,7.18943756755384e-06,"P2RY8","protein_coding",14.903053813301
"ENSG00000102524",31.7063819504561,4.04723923971068,8.36844532781186e-07,9.25393075813911e-06,"TNFSF13B","protein_coding",3.97352486097957
"ENSG00000178562",3.29511035251983,4.04062083202564,0.000105763597325185,0.00065146951671017,"CD28","protein_coding",19.4217767200855
"ENSG00000196684",83.455603306926,4.03026068860796,1.30362638263816e-05,0.000104321937131828,"HSH2D","protein_coding",10.0508571129286
"ENSG00000213316",4.00894819014313,4.02797209891452,7.31854344945954e-06,6.34198004300474e-05,"LTC4S","protein_coding",2.50926123293056
"ENSG00000096996",23.8134506730845,3.97084140690597,6.08369381915151e-13,2.60494122558145e-11,"IL12RB1","protein_coding",3.16698121093489
"ENSG00000224940",15.7786604417197,3.95870305747881,1.85908259058676e-06,1.89438592401726e-05,"PRRT4","protein_coding",6.48905712031791
"ENSG00000185482",53.0554202531952,3.94207339292566,6.14470339858256e-21,8.79270293154437e-19,"STAC3","protein_coding",48.4065066885298
"ENSG00000189233",7.35681750639938,3.92530409911038,4.26018578106282e-10,1.06136949920467e-08,"NUGGC","protein_coding",4.14359642961812
"ENSG00000122986",74.4667017687892,3.90016986207025,9.72668352916486e-09,1.73978777398801e-07,"HVCN1","protein_coding",8.31845837762202
"ENSG00000081237",142.504189177308,3.89798218498939,1.07305278950768e-05,8.81936661852609e-05,"PTPRC","protein_coding",18.1146558240419
"ENSG00000171840",90.5951008642843,3.8839130787116,1.65730139288402e-06,1.71274937775706e-05,"NINJ2","protein_coding",11.8816124700883
"ENSG00000107099",86.2939182404446,3.88380491631048,3.20859903027646e-05,0.000232446408329245,"DOCK8","protein_coding",10.3569426976295
"ENSG00000105371",31.1034546241877,3.86623014930941,4.56522128903515e-10,1.13231014549669e-08,"ICAM4","protein_coding",4.00611991092273
"ENSG00000197943",144.609046946449,3.85252741435276,3.55044559128216e-11,1.08272422749082e-09,"PLCG2","protein_coding",18.1798398684269
"ENSG00000005187",129.540462891823,3.82226452997643,1.68516486645851e-10,4.60997225396215e-09,"ACSM3","protein_coding",17.4443185131243
"ENSG00000099958",29.2018401304864,3.80579404620668,2.15493827395975e-07,2.79891207002593e-06,"DERL3","protein_coding",5.32189574985419
"ENSG00000136167",1316.23822603194,3.79297908003623,5.82004890490838e-06,5.19122316281172e-05,"LCP1","protein_coding",167.848045109251
"ENSG00000112182",39.3613090341104,3.74192642197593,2.9053946204504e-06,2.79071237725649e-05,"BACH2","protein_coding",5.03401219410772
"ENSG00000160117",55.0626616615502,3.72882436069956,1.62992806418172e-13,7.73038403697742e-12,"ANKLE1","protein_coding",7.02826159778847
"ENSG00000213654",26.7608914025742,3.72557522791136,6.74227236854537e-12,2.36148794966918e-10,"GPSM3","protein_coding",3.29715467103661
"ENSG00000111679",238.766312377354,3.7132086055431,1.06131749267454e-05,8.72719914654084e-05,"PTPN6","protein_coding",29.5926928976286
"ENSG00000169220",73.8425523787457,3.69905696397762,7.16553024537821e-11,2.07193967820591e-09,"RGS14","protein_coding",9.56437313957906
"ENSG00000129675",201.654333815023,3.68216271050472,1.00110664343607e-07,1.38861039141729e-06,"ARHGEF6","protein_coding",25.631318224646
"ENSG00000134627",21.2244832645905,3.66143129096348,4.51554033027737e-07,5.45055343976234e-06,"PIWIL4","protein_coding",2.23537032628115
